,number,value,datetime_start,datetime_complete,duration,params_boosting,params_feature_fraction,params_learning_rate,params_num_leaves,params_other_rate,params_top_rate,user_attrs_test_error,user_attrs_train_error,user_attrs_uuid,state
738,738,0.3535528596187175,2021-10-14 15:35:52.893750,2021-10-14 15:35:53.244756,0 days 00:00:00.351006,goss,0.4439567078029799,0.027909406552990658,196,0.14847173838696318,0.8490900740840955,0.3535528596187175,0.3414869029275809,48dc0c9c-98c8-4a0a-babe-bddf1c601f1a,COMPLETE
739,739,0.3535528596187175,2021-10-14 15:35:53.247755,2021-10-14 15:35:53.596747,0 days 00:00:00.348992,goss,0.4185719647327802,0.057882639140497225,148,0.022828061819631252,0.8916350786760516,0.3535528596187175,0.3414869029275809,7f7bafea-cf7b-4b65-a5db-66266c0c30c2,COMPLETE
740,740,0.3535528596187175,2021-10-14 15:35:53.599745,2021-10-14 15:35:53.939747,0 days 00:00:00.340002,goss,0.5525980445459591,0.0441462594874353,212,0.09434574670929557,0.49504248749126456,0.3535528596187175,0.3414869029275809,11758079-42d2-42ec-9dfb-64ef666daa94,COMPLETE
741,741,0.3535528596187175,2021-10-14 15:35:53.942748,2021-10-14 15:35:54.289744,0 days 00:00:00.346996,goss,0.4766995859791327,0.05863199555926806,188,0.18693546649707532,0.42289788087711944,0.3535528596187175,0.3414869029275809,bf01d320-ccd1-475c-856b-41c993c8bf65,COMPLETE
742,742,0.3535528596187175,2021-10-14 15:35:54.292745,2021-10-14 15:35:54.639821,0 days 00:00:00.347076,goss,0.5275421150018722,0.05312831610758708,168,0.0468260909419568,0.5139825134098995,0.3535528596187175,0.3414869029275809,dee32845-87be-4519-9570-1ae3e1ca8b9d,COMPLETE
743,743,0.3535528596187175,2021-10-14 15:35:54.642824,2021-10-14 15:35:54.978971,0 days 00:00:00.336147,goss,0.43524803816258417,0.03448415757621024,221,0.1280712776679124,0.8661368818413355,0.3535528596187175,0.3414869029275809,6e7e97ce-5410-45cc-b933-d359612352f4,COMPLETE
744,744,0.3535528596187175,2021-10-14 15:35:54.981973,2021-10-14 15:35:55.341506,0 days 00:00:00.359533,goss,0.5103485676195051,0.07618898314290286,200,0.49497538944338465,0.49438418731932,0.3535528596187175,0.3414869029275809,f99ccb2f-a744-4917-b607-227d51b7a261,COMPLETE
745,745,0.3535528596187175,2021-10-14 15:35:55.344505,2021-10-14 15:35:55.737505,0 days 00:00:00.393000,goss,0.47168721662476576,0.09422363885387026,146,0.4889239179614688,0.4881285692609425,0.3535528596187175,0.3414869029275809,500106ee-46c4-4b83-bebf-d9448ec6b1c5,COMPLETE
746,746,0.3535528596187175,2021-10-14 15:35:55.741505,2021-10-14 15:35:56.133523,0 days 00:00:00.392018,goss,0.4665368514040393,0.0411075984176897,232,0.27573491500257885,0.4352785217175404,0.3535528596187175,0.3414869029275809,7dc6b614-a75c-4f0a-84d3-d854f69c71ee,COMPLETE
747,747,0.3535528596187175,2021-10-14 15:35:56.137521,2021-10-14 15:35:56.498529,0 days 00:00:00.361008,goss,0.5417749886684688,0.059938135344556095,155,0.4379061048980851,0.4656037224539343,0.3535528596187175,0.3414869029275809,e98e7e14-66c0-477c-94fe-be54b48bf2a9,COMPLETE
748,748,0.3535528596187175,2021-10-14 15:35:56.501526,2021-10-14 15:35:56.912526,0 days 00:00:00.411000,goss,0.5006892742246181,0.03004072728407081,135,0.21547085989185988,0.451968397393937,0.3535528596187175,0.3414869029275809,dfe3d89c-f986-4711-968a-5c6b7441b505,COMPLETE
749,749,0.3535528596187175,2021-10-14 15:35:56.915527,2021-10-14 15:35:57.323529,0 days 00:00:00.408002,goss,0.530398939685672,0.06697471580900195,121,0.0008752012315286798,0.4767490616004162,0.3535528596187175,0.3414869029275809,ff1ddda2-a252-440d-b198-c2d14f1abaf1,COMPLETE
750,750,0.3535528596187175,2021-10-14 15:35:57.329524,2021-10-14 15:35:57.714495,0 days 00:00:00.384971,goss,0.5603413740169675,0.035191142254110214,170,0.16420290422174796,0.4002021948746787,0.3535528596187175,0.3414869029275809,2c3a597c-7c2a-4fa9-a791-97fc729c2591,COMPLETE
751,751,0.3535528596187175,2021-10-14 15:35:57.718494,2021-10-14 15:35:58.233488,0 days 00:00:00.514994,goss,0.5087089830847487,0.036971954115220036,180,0.45708517275705673,0.38910030247387883,0.3535528596187175,0.3414869029275809,5f2c0ab5-faaa-473b-9de8-ad0a601b420f,COMPLETE
752,752,0.3535528596187175,2021-10-14 15:35:58.238491,2021-10-14 15:35:59.340730,0 days 00:00:01.102239,goss,0.433836719006923,0.03091063365462125,143,0.22663143683547288,0.4604823798698855,0.3535528596187175,0.3414869029275809,96bface3-033b-4e63-8929-609a4ef1d929,COMPLETE
753,753,0.3535528596187175,2021-10-14 15:35:59.344729,2021-10-14 15:35:59.783739,0 days 00:00:00.439010,goss,0.5455618243608105,0.043675921184602964,190,0.005829201604562732,0.5231352494988737,0.3535528596187175,0.3414869029275809,bc7a53d6-3fbf-4968-bd46-95a753d3d15a,COMPLETE
754,754,0.3535528596187175,2021-10-14 15:35:59.786733,2021-10-14 15:36:00.206733,0 days 00:00:00.420000,goss,0.5576094891267221,0.03941133767971126,162,0.04361595729376163,0.5052989520370922,0.3535528596187175,0.3414869029275809,5cf582a0-3d2f-4be3-965d-0404addf9781,COMPLETE
755,755,0.3535528596187175,2021-10-14 15:36:00.209730,2021-10-14 15:36:00.591732,0 days 00:00:00.382002,goss,0.4986085201077147,0.02838323534702527,124,0.02017625980986833,0.5455066610309882,0.3535528596187175,0.3414869029275809,f4195a84-972a-4277-9d8c-44db5595a534,COMPLETE
756,756,0.3535528596187175,2021-10-14 15:36:00.594728,2021-10-14 15:36:00.962731,0 days 00:00:00.368003,goss,0.5444977006110422,0.05975140525032866,111,0.4115980385197834,0.5388155027507383,0.3535528596187175,0.3414869029275809,1b8c265a-5032-41be-ade0-eead7a86e698,COMPLETE
757,757,0.3535528596187175,2021-10-14 15:36:00.965731,2021-10-14 15:36:01.327672,0 days 00:00:00.361941,goss,0.5193558104270123,0.04798931731914014,141,0.06914126083432669,0.5288424957435017,0.3535528596187175,0.3414869029275809,23781cc5-604e-4545-9cd3-df0d05082e86,COMPLETE
758,758,0.3535528596187175,2021-10-14 15:36:01.330669,2021-10-14 15:36:01.685286,0 days 00:00:00.354617,goss,0.44407696314677403,0.03601060384099522,161,0.2381355912117593,0.5278499739733737,0.3535528596187175,0.3414869029275809,f02bec3c-bc66-44ba-ae5c-3e3ff9b694b7,COMPLETE
759,759,0.3535528596187175,2021-10-14 15:36:01.688287,2021-10-14 15:36:02.040844,0 days 00:00:00.352557,goss,0.5753647508846741,0.06424942234695928,211,0.03473201921093881,0.5084945429087995,0.3535528596187175,0.3414869029275809,a8bde4db-e5d5-4044-a38a-1842e9f6e14e,COMPLETE
760,760,0.3535528596187175,2021-10-14 15:36:02.043840,2021-10-14 15:36:02.406840,0 days 00:00:00.363000,goss,0.4520521794750551,0.5758071024604775,242,0.028883141398464547,0.4843448902561607,0.3535528596187175,0.3414869029275809,b02989b4-0c16-48d7-9c94-01266fc15347,COMPLETE
761,761,0.3535528596187175,2021-10-14 15:36:02.409838,2021-10-14 15:36:02.786841,0 days 00:00:00.377003,goss,0.4267295343310301,0.026226806157443786,194,0.4345183240683391,0.5597323668559511,0.3535528596187175,0.3414869029275809,a06b57d9-a578-4bcc-a68e-890db74a0841,COMPLETE
762,762,0.3535528596187175,2021-10-14 15:36:02.789837,2021-10-14 15:36:03.172841,0 days 00:00:00.383004,goss,0.5220642149768512,0.039818727009020394,112,0.23841970127567982,0.5635311115617188,0.3535528596187175,0.3414869029275809,00588ca4-7911-427e-ae18-39c1414846d3,COMPLETE
763,763,0.3535528596187175,2021-10-14 15:36:03.177840,2021-10-14 15:36:03.545838,0 days 00:00:00.367998,goss,0.4906496627538173,0.807058072170239,222,0.18194205916762463,0.8176063391420559,0.3535528596187175,0.3414869029275809,f7ebd353-c163-4084-82c3-3dd32c669d88,COMPLETE
764,764,0.3535528596187175,2021-10-14 15:36:03.549837,2021-10-14 15:36:03.918389,0 days 00:00:00.368552,goss,0.5655768682867893,0.6174131991444508,97,0.44032223086003547,0.5027843851945724,0.3535528596187175,0.3414869029275809,621d93d1-224b-4c1b-a6a0-14933f963419,COMPLETE
765,765,0.3535528596187175,2021-10-14 15:36:03.920383,2021-10-14 15:36:04.288436,0 days 00:00:00.368053,goss,0.5494116271216303,0.03198578036985391,118,0.04308904472766267,0.46896583451371465,0.3535528596187175,0.3414869029275809,9a19aa67-e405-4cd5-b970-922ec6041800,COMPLETE
766,766,0.3535528596187175,2021-10-14 15:36:04.291432,2021-10-14 15:36:04.675438,0 days 00:00:00.384006,goss,0.45764670042267536,0.9286123308485075,29,0.38188409189917555,0.5817324723475945,0.3535528596187175,0.3414869029275809,f7e09b51-d230-4595-8524-cdd196ea9b57,COMPLETE
767,767,0.3535528596187175,2021-10-14 15:36:04.677436,2021-10-14 15:36:05.045903,0 days 00:00:00.368467,goss,0.5111242579458165,0.7765979102206332,65,0.06913520149950636,0.5749974248749491,0.3535528596187175,0.3414869029275809,93e28d21-d359-4525-88d9-a9f412962665,COMPLETE
768,768,0.3535528596187175,2021-10-14 15:36:05.048898,2021-10-14 15:36:05.410956,0 days 00:00:00.362058,goss,0.5396582449855893,0.6703345492001018,35,0.4059184643583994,0.5920711899153497,0.3535528596187175,0.3414869029275809,39059f1a-6d57-45a6-8b54-d2c2bd7ae892,COMPLETE
769,769,0.3535528596187175,2021-10-14 15:36:05.413948,2021-10-14 15:36:05.770952,0 days 00:00:00.357004,goss,0.4267917928856883,0.7925771184216699,84,0.09738472626409554,0.5856359027285636,0.3535528596187175,0.3414869029275809,73cadd6e-7e0c-4242-ad09-7c634fe3c1ea,COMPLETE
770,770,0.3535528596187175,2021-10-14 15:36:05.773948,2021-10-14 15:36:06.166528,0 days 00:00:00.392580,goss,0.5744114144525618,0.006234656534567019,71,0.4261871921877282,0.5536194923484816,0.3535528596187175,0.3414869029275809,ed2efd77-df2e-4cdc-add2-0c51dd5c5392,COMPLETE
771,771,0.3535528596187175,2021-10-14 15:36:06.169528,2021-10-14 15:36:06.561604,0 days 00:00:00.392076,goss,0.519914206460945,0.7618829490446551,92,0.38689153462321246,0.6081824025325555,0.3535528596187175,0.3414869029275809,d2390c40-c0ba-418c-abc5-8f9410c06c4e,COMPLETE
772,772,0.3535528596187175,2021-10-14 15:36:06.564598,2021-10-14 15:36:06.952597,0 days 00:00:00.387999,goss,0.5745345952169947,0.9873468373877385,57,0.38681838372298966,0.6065059236035569,0.3535528596187175,0.3414869029275809,7355b538-a382-4e43-9fa1-5f806558402f,COMPLETE
773,773,0.3535528596187175,2021-10-14 15:36:06.955599,2021-10-14 15:36:07.364601,0 days 00:00:00.409002,goss,0.5345612360222569,0.9811903228952991,74,0.24796077837309977,0.5929219244003932,0.3535528596187175,0.3414869029275809,98b5df86-0f5e-4c76-a87a-2ad43eefa0b3,COMPLETE
774,774,0.3535528596187175,2021-10-14 15:36:07.367598,2021-10-14 15:36:07.749602,0 days 00:00:00.382004,goss,0.0074767939254735795,0.6956929849035915,56,0.031291857583573376,0.5425622233666493,0.3535528596187175,0.3414869029275809,c4993ad2-db9f-47e1-9cab-280fbc34b239,COMPLETE
775,775,0.3535528596187175,2021-10-14 15:36:07.752597,2021-10-14 15:36:08.155599,0 days 00:00:00.403002,goss,0.48518381309901043,0.007497077171581466,43,0.2854859612966079,0.5750124079079728,0.3535528596187175,0.3414869029275809,4f7a5342-9edb-462c-8f4a-d591dedef89a,COMPLETE
776,776,0.3535528596187175,2021-10-14 15:36:08.158600,2021-10-14 15:36:08.587601,0 days 00:00:00.429001,goss,0.012449135981767823,0.008698988846990068,84,0.34349400992443524,0.6024590197992948,0.3535528596187175,0.3414869029275809,6a5f44b7-6bed-463a-ae78-fef71ba6f474,COMPLETE
777,777,0.3535528596187175,2021-10-14 15:36:08.590599,2021-10-14 15:36:08.990600,0 days 00:00:00.400001,goss,0.5638909750977988,0.006340431271698958,35,0.11256341531525417,0.5564663991096149,0.3535528596187175,0.3414869029275809,bc447f69-2066-43f7-a8ac-da4406aa837e,COMPLETE
778,778,0.3535528596187175,2021-10-14 15:36:08.992599,2021-10-14 15:36:09.443533,0 days 00:00:00.450934,goss,0.020157706531063854,0.006289785120795079,104,0.19524777022832063,0.803542261512385,0.3535528596187175,0.3414869029275809,310428a0-a8dc-4646-955f-c3ca9bdcb441,COMPLETE
779,779,0.3535528596187175,2021-10-14 15:36:09.446533,2021-10-14 15:36:09.984076,0 days 00:00:00.537543,goss,0.05301012112173742,0.009578928863991072,50,0.048863774994544945,0.6332750121355284,0.3535528596187175,0.3414869029275809,d63438aa-27a7-4b87-bfca-2079f21acc73,COMPLETE
780,780,0.3535528596187175,2021-10-14 15:36:09.988076,2021-10-14 15:36:10.503504,0 days 00:00:00.515428,goss,0.05982333391666641,0.0050258132837427685,726,0.16098267692030419,0.6409462691299515,0.3535528596187175,0.3414869029275809,d3032f4a-0e52-4435-a736-2d5d755c8783,COMPLETE
781,781,0.3535528596187175,2021-10-14 15:36:10.506497,2021-10-14 15:36:10.999587,0 days 00:00:00.493090,goss,0.02326289283246409,0.006790372369972812,749,0.07364288612527953,0.6257902561077562,0.3535528596187175,0.3414869029275809,47ba84aa-7448-4afd-a9de-177f97edeceb,COMPLETE
782,782,0.3535528596187175,2021-10-14 15:36:11.003588,2021-10-14 15:36:11.454591,0 days 00:00:00.451003,goss,0.06926830087422524,0.008542110506129385,736,0.10117930887700957,0.7895725879796062,0.3535528596187175,0.3414869029275809,b06664d4-c17e-4acc-b482-0d8759dd6fdf,COMPLETE
783,783,0.3535528596187175,2021-10-14 15:36:11.457587,2021-10-14 15:36:11.869586,0 days 00:00:00.411999,goss,0.03434786665637833,0.007360280938825141,22,0.16247599677810592,0.825887367540303,0.3535528596187175,0.3414869029275809,f3116084-15ba-45fb-aee6-8fe13e435b00,COMPLETE
784,784,0.3535528596187175,2021-10-14 15:36:11.873593,2021-10-14 15:36:12.322449,0 days 00:00:00.448856,goss,0.07190797019731615,0.003909571424332541,755,0.20970318730970186,0.6611013137546913,0.3535528596187175,0.3414869029275809,67cf9e2f-4ae3-4bb0-9cf3-474b9e67562a,COMPLETE
785,785,0.3535528596187175,2021-10-14 15:36:12.325447,2021-10-14 15:36:12.770142,0 days 00:00:00.444695,goss,0.04164096568509194,0.0043508131800745475,719,0.17855710484769927,0.6141825854255611,0.3535528596187175,0.3414869029275809,6ce82dba-792f-4de7-83bd-8b0eeff0e3b4,COMPLETE
786,786,0.3535528596187175,2021-10-14 15:36:12.773136,2021-10-14 15:36:13.220673,0 days 00:00:00.447537,goss,0.059099535224926975,0.009387122738933893,741,0.08813181325986755,0.691996912680663,0.3535528596187175,0.3414869029275809,291fcab8-7950-4edb-ba3f-68386c980b14,COMPLETE
787,787,0.3535528596187175,2021-10-14 15:36:13.223673,2021-10-14 15:36:13.636674,0 days 00:00:00.413001,goss,0.08408709120957583,0.01148976605570012,733,0.08301583774399347,0.6565940421313051,0.3535528596187175,0.3414869029275809,958de27b-ca57-40d8-acd2-aab8ccce20ed,COMPLETE
788,788,0.3535528596187175,2021-10-14 15:36:13.639672,2021-10-14 15:36:14.073673,0 days 00:00:00.434001,goss,0.081841970243615,0.00801836817135094,772,0.14554327030046282,0.7534556393358224,0.3535528596187175,0.3414869029275809,75ba1d86-e45a-4b76-a3b5-14c38cd8c313,COMPLETE
789,789,0.3535528596187175,2021-10-14 15:36:14.076677,2021-10-14 15:36:14.510677,0 days 00:00:00.434000,goss,0.05225413668796604,0.0053402753495581995,703,0.2660989258034869,0.7277590989097485,0.3535528596187175,0.3414869029275809,f329bf3d-dfa3-4ff9-bfe9-a3b84f22eb21,COMPLETE
790,790,0.3535528596187175,2021-10-14 15:36:14.517681,2021-10-14 15:36:14.943677,0 days 00:00:00.425996,goss,0.08757189861476614,0.004156048651129188,716,0.18920048565416694,0.7078757477311458,0.3535528596187175,0.3414869029275809,18ddb7cf-1096-42db-a2d5-ce1cbdb56414,COMPLETE
791,791,0.3535528596187175,2021-10-14 15:36:14.947674,2021-10-14 15:36:15.550672,0 days 00:00:00.602998,goss,0.07837131995286598,0.009931851442353291,694,0.2611310536802207,0.7120814333900525,0.3535528596187175,0.3414869029275809,8aaf5128-b24f-4406-9c5d-33de5270920c,COMPLETE
792,792,0.3535528596187175,2021-10-14 15:36:15.552668,2021-10-14 15:36:16.491307,0 days 00:00:00.938639,goss,0.060932745955518626,0.004668902760968411,741,0.3051357895822323,0.6873472919917709,0.3535528596187175,0.3414869029275809,c1badd94-2c4d-47f9-bcb0-eb5f94e4ab81,COMPLETE
793,793,0.3535528596187175,2021-10-14 15:36:16.495310,2021-10-14 15:36:17.032379,0 days 00:00:00.537069,goss,0.06398013332567415,0.005557373273632664,721,0.274095143429194,0.708859633500992,0.3535528596187175,0.3414869029275809,a5c6cce1-e801-4e13-b34e-503804df3a06,COMPLETE
794,794,0.3535528596187175,2021-10-14 15:36:17.035380,2021-10-14 15:36:17.457382,0 days 00:00:00.422002,goss,0.0489639479808347,0.011921116725323349,753,0.16437837812712353,0.790423718328759,0.3535528596187175,0.3414869029275809,10809cf2-1231-4bda-831b-8f22d4d082ff,COMPLETE
795,795,0.3535528596187175,2021-10-14 15:36:17.460380,2021-10-14 15:36:18.000380,0 days 00:00:00.540000,goss,0.09325766146450126,0.012750256428361128,775,0.23322542911295982,0.7587585668362907,0.3535528596187175,0.3414869029275809,2febb501-387e-40fa-84c7-c656eb53d1c1,COMPLETE
796,796,0.3535528596187175,2021-10-14 15:36:18.003379,2021-10-14 15:36:18.413376,0 days 00:00:00.409997,goss,0.09341378424494276,0.014810733597173747,773,0.14709162093199163,0.737306958731244,0.3535528596187175,0.3414869029275809,eeddd0e1-d2ff-43ed-bccf-54416b556546,COMPLETE
797,797,0.3535528596187175,2021-10-14 15:36:18.416377,2021-10-14 15:36:18.833376,0 days 00:00:00.416999,goss,0.09969663944803403,0.010438287390431584,760,0.29638285300015754,0.6696261675490109,0.3535528596187175,0.3414869029275809,105e4dc6-5bb1-45c6-ade4-7b3dbca2022b,COMPLETE
798,798,0.3535528596187175,2021-10-14 15:36:18.835380,2021-10-14 15:36:19.301377,0 days 00:00:00.465997,goss,0.10316003137903063,0.021409218757401087,682,0.2163961837858333,0.6545555460197392,0.3535528596187175,0.3414869029275809,cb6c0c8c-9a61-4de9-8241-a24f441d419b,COMPLETE
799,799,0.3535528596187175,2021-10-14 15:36:19.305378,2021-10-14 15:36:19.766375,0 days 00:00:00.460997,goss,0.11321213851942935,0.01885957514999755,684,0.10677439814882196,0.6808319330720906,0.3535528596187175,0.3414869029275809,edea78d1-edb6-4c21-acec-bd755ce32afc,COMPLETE
800,800,0.3535528596187175,2021-10-14 15:36:19.769375,2021-10-14 15:36:20.211379,0 days 00:00:00.442004,goss,0.07798250422572886,0.014082595894951937,707,0.22521233663064177,0.7660727124867511,0.3535528596187175,0.3414869029275809,8ec7c72d-c287-4e67-81d7-ef8ca02ed89e,COMPLETE
801,801,0.3535528596187175,2021-10-14 15:36:20.215376,2021-10-14 15:36:20.673382,0 days 00:00:00.458006,goss,0.10567966603589138,0.019737472158779468,780,0.21707419143590106,0.7251335098557685,0.3535528596187175,0.3414869029275809,f7cb2152-019d-4239-8617-2622fcee2bc9,COMPLETE
802,802,0.3535528596187175,2021-10-14 15:36:20.677377,2021-10-14 15:36:21.115379,0 days 00:00:00.438002,goss,0.0751260670579396,0.011809640514629438,788,0.1377179410992727,0.7760316267269259,0.3535528596187175,0.3414869029275809,61c5d3fe-1677-48a9-89b7-9ec1dd9fd6a8,COMPLETE
803,803,0.3535528596187175,2021-10-14 15:36:21.119377,2021-10-14 15:36:21.632377,0 days 00:00:00.513000,goss,0.1111489316257503,0.016004492519838695,788,0.20605856409143028,0.7505416117069731,0.3535528596187175,0.3414869029275809,03ae2fcb-3935-4490-bc46-d39bc2868942,COMPLETE
804,804,0.3535528596187175,2021-10-14 15:36:21.635378,2021-10-14 15:36:22.062380,0 days 00:00:00.427002,goss,0.09231781042575316,0.02127017866863673,675,0.2193736429773468,0.7085752561970786,0.3535528596187175,0.3414869029275809,850392e0-6965-4375-854e-d0c87922e30c,COMPLETE
805,805,0.3535528596187175,2021-10-14 15:36:22.065380,2021-10-14 15:36:22.653382,0 days 00:00:00.588002,goss,0.11703707384588002,0.013620367482110832,701,0.15637611474429422,0.7698648072084615,0.3535528596187175,0.3414869029275809,4bfed4ab-7246-4e42-b39a-ab197a9948b7,COMPLETE
